,samples,proportion ebryonal_carcinoma,proportion non_embryonal_non_seminoma,train_fold_length,comment
1265,"['TCGA-2G-AAFJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFN-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFO-01', 'TCGA-YU-AA4L-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAL7-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGZ-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGC-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFN-01']",0.5675675675675675,0.43243243243243246,37,bootstrap fold
1266,"['TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAKL-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGZ-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGE-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAG8-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAKL-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-A90P-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGC-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFO-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAG8-01']",0.4864864864864865,0.5135135135135135,37,bootstrap fold
1267,"['TCGA-XY-A8S2-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGE-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGE-01', 'TCGA-YU-A90P-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFV-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AALP-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFM-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAL7-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGN-01']",0.5945945945945946,0.40540540540540543,37,bootstrap fold
1268,"['TCGA-2G-AAFJ-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-A90P-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGN-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGT-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGT-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAH2-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFO-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AALP-01']",0.4594594594594595,0.5405405405405406,37,bootstrap fold
1269,"['TCGA-2G-AAL7-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFO-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOJ-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFY-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAG5-01']",0.5945945945945946,0.40540540540540543,37,bootstrap fold
1270,"['TCGA-2G-AAGZ-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGA-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AALP-01', 'TCGA-W4-A7U4-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFY-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAL5-01', 'TCGA-XY-A8S2-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01']",0.5135135135135135,0.4864864864864865,37,bootstrap fold
1271,"['TCGA-2G-AAGN-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGC-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAG5-01', 'TCGA-XE-AAOJ-01', 'TCGA-XE-AAOB-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAG8-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAFV-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGZ-01']",0.35135135135135137,0.6486486486486487,37,bootstrap fold
1272,"['TCGA-2G-AAGY-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGT-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFN-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGY-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGN-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGZ-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFV-01']",0.4864864864864865,0.5135135135135135,37,bootstrap fold
1273,"['TCGA-2G-AAH2-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFV-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-A8H1-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFO-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGY-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGN-01']",0.6216216216216216,0.3783783783783784,37,bootstrap fold
1274,"['TCGA-2G-AAGZ-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFN-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFL-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGA-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFM-01']",0.6756756756756757,0.32432432432432434,37,bootstrap fold
1275,"['TCGA-2G-AAFJ-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGZ-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGT-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGJ-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAG5-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGE-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOC-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAL7-01']",0.5945945945945946,0.40540540540540543,37,bootstrap fold
1276,"['TCGA-2G-AAH2-01', 'TCGA-2G-AAL5-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFV-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAKL-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAG5-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGO-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAKL-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFM-01', 'TCGA-XY-A8S2-01']",0.6216216216216216,0.3783783783783784,37,bootstrap fold
1277,"['TCGA-2G-AAFO-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGO-01', 'TCGA-YU-A94I-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFN-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFV-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGY-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGT-01']",0.2972972972972973,0.7027027027027027,37,bootstrap fold
1278,"['TCGA-2G-AAGZ-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFO-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGA-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGT-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFJ-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGN-01', 'TCGA-W4-A7U4-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGX-01']",0.4864864864864865,0.5135135135135135,37,bootstrap fold
1279,"['TCGA-XE-AAOJ-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGZ-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGO-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFN-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGJ-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGZ-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGO-01']",0.4864864864864865,0.5135135135135135,37,bootstrap fold
1280,"['TCGA-2G-AAH2-01', 'TCGA-XE-AAOJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFO-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFL-01', 'TCGA-YU-AA4L-01', 'TCGA-SN-A84W-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOJ-01', 'TCGA-YU-AA4L-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGT-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGW-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAL5-01', 'TCGA-XE-A8H1-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGN-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAG8-01']",0.35135135135135137,0.6486486486486487,37,bootstrap fold
1281,"['TCGA-XE-A8H1-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-AA4L-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAKL-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A90P-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-W4-A7U4-01', 'TCGA-YU-AA4L-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFO-01', 'TCGA-XY-A8S2-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFV-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGZ-01', 'TCGA-XE-AAOC-01', 'TCGA-YU-AA4L-01']",0.43243243243243246,0.5675675675675675,37,bootstrap fold
1282,"['TCGA-2G-AAG5-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGV-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAG8-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFM-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAG8-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGV-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFL-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFY-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFL-01', 'TCGA-YU-AA4L-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGN-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAL7-01']",0.4594594594594595,0.5405405405405406,37,bootstrap fold
1283,"['TCGA-2G-AAG8-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAG8-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-XE-AAOC-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGN-01', 'TCGA-XE-AAOC-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFY-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFY-01', 'TCGA-W4-A7U4-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGV-01']",0.4594594594594595,0.5405405405405406,37,bootstrap fold
1284,"['TCGA-2G-AAGZ-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGA-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGY-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGA-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFO-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01']",0.6486486486486487,0.35135135135135137,37,bootstrap fold
1285,"['TCGA-XE-AAOB-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAKL-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGJ-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAG5-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFN-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAG8-01']",0.5135135135135135,0.4864864864864865,37,bootstrap fold
